date;mesocosm_ID;fish;warming;compartment;class;order;taxa;N_l;C_mug_l;tmean15;date_c
18/05/2021;1;SB;NW;phyto;chlorophyceae;NA;pandorina moron;3570.90909090909;0.99252704;19.45779115536;56
18/05/2021;1;SB;NW;phyto;chromophyceae;NA;brown algae;10712.7272727273;0.899829810909091;19.45779115536;56
18/05/2021;1;SB;NW;phyto;chrysophyceae;NA;mallomonas sp;24996.3636363636;16.5881475418182;19.45779115536;56
18/05/2021;1;SB;NW;phyto;cryptophyceae;NA;cryptomonas sp;910581.818181818;36.0190458181818;19.45779115536;56
18/05/2021;1;SB;NW;phyto;cyanophyceae;NA;chroococcus sp;182116.363636364;3.78337818181818;19.45779115536;56
18/05/2021;1;SB;NW;phyto;cyanophyceae;NA;planktolyngbia sp;3570.90909090909;0.146407272727273;19.45779115536;56
18/05/2021;1;SB;NW;phyto;cyanophyceae;NA;pseudoanabaena sp (col);17854.5454545455;0.0308883636363636;19.45779115536;56
18/05/2021;1;SB;NW;phyto;cyanophyceae;NA;synechococcus sp;110720500;1406.15035;19.45779115536;56
18/05/2021;1;SB;NW;phyto;cyst;NA;cyst;3570.90909090909;22.7454125236364;19.45779115536;56
18/05/2021;1;SB;NW;phyto;dinophyceae;NA;peridinium sp;346378.181818182;78.4966056509091;19.45779115536;56
18/05/2021;1;SB;NW;phyto;euglenophyceae;NA;euglena sp;14283.6363636364;1.86175416;19.45779115536;56
18/05/2021;1;SB;NW;phyto;zygnematophyceae;NA;actinotaenium subglobosum;7141.81818181818;0.276388363636364;19.45779115536;56
18/05/2021;1;SB;NW;phyto;zygnematophyceae;NA;cosmarium sp;60705.4545454545;4.63579703272727;19.45779115536;56
18/05/2021;10;SB;W;phyto;bacillariophyceae;NA;achnanthes sp;78560;1.26553018181818;22.4353584163001;56
18/05/2021;10;SB;W;phyto;bacillariophyceae;NA;fragilaria sp;3570.90909090909;0.0442792727272727;22.4353584163001;56
18/05/2021;10;SB;W;phyto;bacillariophyceae;NA;gomphonema sp;7141.81818181818;0.492071272727273;22.4353584163001;56
18/05/2021;10;SB;W;phyto;bacillariophyceae;NA;nitzschia sp;14283.6363636364;38.6105938109091;22.4353584163001;56
18/05/2021;10;SB;W;phyto;chlorophyceae;NA;chlorella sp;2121120;5.83308;22.4353584163001;56
18/05/2021;10;SB;W;phyto;chlorophyceae;NA;filamentous algae (col);1203396.36363636;22.1424930909091;22.4353584163001;56
18/05/2021;10;SB;W;phyto;chlorophyceae;NA;oocystis sp;460647.272727273;24.4285819490909;22.4353584163001;56
18/05/2021;10;SB;W;phyto;chlorophyceae;NA;tetraspora sp;32138.1818181818;0.08838;22.4353584163001;56
18/05/2021;10;SB;W;phyto;chromophyceae;NA;brown algae;3570.90909090909;0.333522909090909;22.4353584163001;56
18/05/2021;10;SB;W;phyto;chrysophyceae;NA;mallomonas sp;24996.3636363636;15.3379901236364;22.4353584163001;56
18/05/2021;10;SB;W;phyto;cryptophyceae;NA;cryptomonas sp;174974.545454545;16.0075712872727;22.4353584163001;56
18/05/2021;10;SB;W;phyto;cyanophyceae;NA;limnothrix sp (col);1853301.81818182;4.44792436363636;22.4353584163001;56
18/05/2021;10;SB;W;phyto;cyanophyceae;NA;microcystis sp (col);5956276.36363636;85.7703796363636;22.4353584163001;56
18/05/2021;10;SB;W;phyto;cyanophyceae;NA;oscillatoria sp (col);164261.818181818;1.55227418181818;22.4353584163001;56
18/05/2021;10;SB;W;phyto;cyanophyceae;NA;synechococcus sp;195663500;2484.92645;22.4353584163001;56
18/05/2021;10;SB;W;phyto;cyst;NA;cyst;7141.81818181818;15.7844751709091;22.4353584163001;56
18/05/2021;10;SB;W;phyto;dinophyceae;NA;peridinium sp;232109.090909091;48.8966153018182;22.4353584163001;56
18/05/2021;10;SB;W;phyto;euglenophyceae;NA;euglena sp;28567.2727272727;3.47514445090909;22.4353584163001;56
18/05/2021;10;SB;W;phyto;zygnematophyceae;NA;actinotaenium subglobosum;24996.3636363636;0.652048;22.4353584163001;56
18/05/2021;10;SB;W;phyto;zygnematophyceae;NA;cosmarium sp;46421.8181818182;4.60703336;22.4353584163001;56
18/05/2021;11;LB;W;phyto;bacillariophyceae;NA;achnanthes sp;171403.636363636;2.63965170909091;23.009626765455;56
18/05/2021;11;LB;W;phyto;bacillariophyceae;NA;fragilaria sp;24996.3636363636;0.207255563636364;23.009626765455;56
18/05/2021;11;LB;W;phyto;bacillariophyceae;NA;nitzschia sp;3570.90909090909;6.67697152;23.009626765455;56
18/05/2021;11;LB;W;phyto;chlorophyceae;NA;chlorella sp;317810.909090909;0.87398;23.009626765455;56
18/05/2021;11;LB;W;phyto;chlorophyceae;NA;filamentous algae (col);339236.363636364;6.24194909090909;23.009626765455;56
18/05/2021;11;LB;W;phyto;chlorophyceae;NA;oocystis sp;1103410.90909091;26.6210308581818;23.009626765455;56
18/05/2021;11;LB;W;phyto;chlorophyceae;NA;pandorina moron;3570.90909090909;0.862642363636364;23.009626765455;56
18/05/2021;11;LB;W;phyto;chlorophyceae;NA;spirogyra sp (col);600;0.2124756;23.009626765455;56
18/05/2021;11;LB;W;phyto;chlorophyceae;NA;tetraspora sp;17854.5454545455;0.0491;23.009626765455;56
18/05/2021;11;LB;W;phyto;chrysophyceae;NA;mallomonas sp;3570.90909090909;0.454066087272727;23.009626765455;56
18/05/2021;11;LB;W;phyto;cryptophyceae;NA;cryptomonas sp;135694.545454545;47.0169458909091;23.009626765455;56
18/05/2021;11;LB;W;phyto;cyanophyceae;NA;chroococcus sp;10712.7272727273;0.198542545454545;23.009626765455;56
18/05/2021;11;LB;W;phyto;cyanophyceae;NA;microcystis sp (col);13508749.0909091;194.525986909091;23.009626765455;56
18/05/2021;11;LB;W;phyto;cyanophyceae;NA;oscillatoria sp (col);285672.727272727;2.69960727272727;23.009626765455;56
18/05/2021;11;LB;W;phyto;cyanophyceae;NA;planktolyngbia sp;24996.3636363636;2.04678795636364;23.009626765455;56
18/05/2021;11;LB;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);24996.3636363636;0.0432437090909091;23.009626765455;56
18/05/2021;11;LB;W;phyto;cyanophyceae;NA;synechococcus sp;65875833.3333333;920.606178333333;23.009626765455;56
18/05/2021;11;LB;W;phyto;cyst;NA;cyst;10712.7272727273;40.0470884072727;23.009626765455;56
18/05/2021;11;LB;W;phyto;dinophyceae;NA;peridinium sp;117840;25.5639632072727;23.009626765455;56
18/05/2021;11;LB;W;phyto;euglenophyceae;NA;euglena sp;10712.7272727273;1.05303609454545;23.009626765455;56
18/05/2021;11;LB;W;phyto;zygnematophyceae;NA;actinotaenium subglobosum;14283.6363636364;0.464932363636364;23.009626765455;56
18/05/2021;11;LB;W;phyto;zygnematophyceae;NA;cosmarium sp;96414.5454545455;12.9436991490909;23.009626765455;56
18/05/2021;12;SB;NW;phyto;bacillariophyceae;NA;achnanthes sp;32138.1818181818;0.506354909090909;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;bacillariophyceae;NA;fragilaria sp;3570.90909090909;0.0378516363636364;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;chlorophyceae;NA;chlorella sp;30851166.6666667;84.8407083333333;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;chlorophyceae;NA;filamentous algae (col);21425.4545454545;0.394228363636364;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;chlorophyceae;NA;oocystis sp;367803.636363636;15.4062623345455;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;chlorophyceae;NA;pandorina moron;3570.90909090909;2.11739197090909;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;chlorophyceae;NA;tetraspora sp;71418.1818181818;0.1964;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;chrysophyceae;NA;mallomonas sp;35709.0909090909;2.21423502545455;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;cryptophyceae;NA;cryptomonas sp;14283.6363636364;0.442435636363636;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;cyanophyceae;NA;chroococcus sp;642763.636363636;10.1147428363636;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;cyanophyceae;NA;microcystis sp (col);1835447.27272727;26.4304407272727;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;cyanophyceae;NA;oscillatoria sp (col);5200;0.04914;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;cyanophyceae;NA;planktolyngbia sp;3570.90909090909;0.136408727272727;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;cyanophyceae;NA;synechococcus sp;29541833.3333333;375.181283333333;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;cyst;NA;cyst;3570.90909090909;4.13882290181818;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;dinophyceae;NA;peridinium sp;124981.818181818;23.2972251054545;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;euglenophyceae;NA;euglena sp;17854.5454545455;2.17385518545455;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;zygnematophyceae;NA;actinotaenium subglobosum;24996.3636363636;0.426723636363636;19.2585137763371;56
18/05/2021;12;SB;NW;phyto;zygnematophyceae;NA;cosmarium sp;192829.090909091;52.9288287127273;19.2585137763371;56
18/05/2021;13;LB;W;phyto;bacillariophyceae;NA;achnanthes sp;24996.3636363636;0.384944;22.9475554526511;56
18/05/2021;13;LB;W;phyto;bacillariophyceae;NA;fragilaria sp;14283.6363636364;0.150335272727273;22.9475554526511;56
18/05/2021;13;LB;W;phyto;bacillariophyceae;NA;nitzschia sp;3570.90909090909;3.38997112727273;22.9475554526511;56
18/05/2021;13;LB;W;phyto;chlorophyceae;NA;chlorella sp;107127.272727273;0.2946;22.9475554526511;56
18/05/2021;13;LB;W;phyto;chlorophyceae;NA;filamentous algae (col);446363.636363636;8.21309090909091;22.9475554526511;56
18/05/2021;13;LB;W;phyto;chlorophyceae;NA;oocystis sp;224967.272727273;5.78164819636364;22.9475554526511;56
18/05/2021;13;LB;W;phyto;chlorophyceae;NA;tetraspora sp;21425.4545454545;0.05892;22.9475554526511;56
18/05/2021;13;LB;W;phyto;chrysophyceae;NA;mallomonas sp;32138.1818181818;18.5493050981818;22.9475554526511;56
18/05/2021;13;LB;W;phyto;cryptophyceae;NA;cryptomonas sp;442792.727272727;45.6436313890909;22.9475554526511;56
18/05/2021;13;LB;W;phyto;cyanophyceae;NA;chroococcus sp;3570.90909090909;0.0453505454545455;22.9475554526511;56
18/05/2021;13;LB;W;phyto;cyanophyceae;NA;microcystis sp (col);9105818.18181818;131.123781818182;22.9475554526511;56
18/05/2021;13;LB;W;phyto;cyanophyceae;NA;oscillatoria sp (col);192829.090909091;3.09404989090909;22.9475554526511;56
18/05/2021;13;LB;W;phyto;cyanophyceae;NA;planktolyngbia sp;167832.727272727;3.90014690909091;22.9475554526511;56
18/05/2021;13;LB;W;phyto;cyanophyceae;NA;synechococcus sp;48118000;758.427241666667;22.9475554526511;56
18/05/2021;13;LB;W;phyto;cyst;NA;cyst;3570.90909090909;2.84317567272727;22.9475554526511;56
18/05/2021;13;LB;W;phyto;dinophyceae;NA;peridinium sp;214254.545454545;47.4695586181818;22.9475554526511;56
18/05/2021;13;LB;W;phyto;euglenophyceae;NA;euglena sp;21425.4545454545;2.87116802909091;22.9475554526511;56
18/05/2021;13;LB;W;phyto;zygnematophyceae;NA;actinotaenium subglobosum;28567.2727272727;0.629194181818182;22.9475554526511;56
18/05/2021;13;LB;W;phyto;zygnematophyceae;NA;cosmarium sp;117840;33.5601678109091;22.9475554526511;56
18/05/2021;14;SB;NW;phyto;bacillariophyceae;NA;achnanthes sp;21425.4545454545;0.308883636363636;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;bacillariophyceae;NA;fragilaria sp;3570.90909090909;0.0214968727272727;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;chlorophyceae;NA;chlorella sp;535636.363636364;1.473;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;chlorophyceae;NA;filamentous algae (col);153549.090909091;2.82530327272727;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;chlorophyceae;NA;oocystis sp;507069.090909091;11.1878010181818;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;chlorophyceae;NA;tetraspora sp;264247.272727273;0.72668;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;chrysophyceae;NA;mallomonas sp;35709.0909090909;19.1760674909091;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;cryptophyceae;NA;cryptomonas sp;296385.454545455;17.4067534545455;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;cyanophyceae;NA;microcystis sp (col);19997090.9090909;287.958109090909;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;cyanophyceae;NA;synechococcus sp;275451000;4744.123015;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;cyst;NA;cyst;3570.90909090909;18.4928633090909;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;dinophyceae;NA;peridinium sp;99985.4545454545;22.9881736363636;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;euglenophyceae;NA;euglena sp;42850.9090909091;6.44306983272727;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;zygnematophyceae;NA;actinotaenium subglobosum;3570.90909090909;0.0807025454545454;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;zygnematophyceae;NA;closterium sp;3570.90909090909;0.219968;19.4891660106506;56
18/05/2021;14;SB;NW;phyto;zygnematophyceae;NA;cosmarium sp;53563.6363636364;3.04368221818182;19.4891660106506;56
18/05/2021;15;SB;W;phyto;bacillariophyceae;NA;achnanthes sp;24996.3636363636;0.394942545454545;23.0179018291271;56
18/05/2021;15;SB;W;phyto;bacillariophyceae;NA;fragilaria sp;3570.90909090909;0.0316025454545455;23.0179018291271;56
18/05/2021;15;SB;W;phyto;chlorophyceae;NA;chlorella sp;14283.6363636364;0.03928;23.0179018291271;56
18/05/2021;15;SB;W;phyto;chlorophyceae;NA;monoraphidium sp;857018.181818182;0.745370138181818;23.0179018291271;56
18/05/2021;15;SB;W;phyto;chlorophyceae;NA;oocystis sp;103556.363636364;4.13027057454546;23.0179018291271;56
18/05/2021;15;SB;W;phyto;chrysophyceae;NA;mallomonas sp;200;0.2318078;23.0179018291271;56
18/05/2021;15;SB;W;phyto;cryptophyceae;NA;cryptomonas sp;92843.6363636364;7.65486854545455;23.0179018291271;56
18/05/2021;15;SB;W;phyto;cyanophyceae;NA;microcystis sp (col);3242385.45454545;46.6903505454545;23.0179018291271;56
18/05/2021;15;SB;W;phyto;cyanophyceae;NA;planktolyngbia sp;3570.90909090909;0.341021818181818;23.0179018291271;56
18/05/2021;15;SB;W;phyto;cyanophyceae;NA;synechococcus sp;2131832.72727273;27.0742756363636;23.0179018291271;56
18/05/2021;15;SB;W;phyto;dinophyceae;NA;peridinium sp;14283.6363636364;3.62892565090909;23.0179018291271;56
18/05/2021;15;SB;W;phyto;zygnematophyceae;NA;actinotaenium subglobosum;7141.81818181818;0.139622545454545;23.0179018291271;56
18/05/2021;15;SB;W;phyto;zygnematophyceae;NA;cosmarium sp;64276.3636363636;10.6911696945455;23.0179018291271;56
18/05/2021;16;NF;W;phyto;bacillariophyceae;NA;achnanthes sp;85701.8181818182;1.32123636363636;23.0575172493633;56
18/05/2021;16;NF;W;phyto;bacillariophyceae;NA;fragilaria sp;53563.6363636364;0.5373504;23.0575172493633;56
18/05/2021;16;NF;W;phyto;chlorophyceae;NA;chlorella sp;657047.272727273;1.80688;23.0575172493633;56
18/05/2021;16;NF;W;phyto;chlorophyceae;NA;filamentous algae (col);285672.727272727;5.25637818181818;23.0575172493633;56
18/05/2021;16;NF;W;phyto;chlorophyceae;NA;monoraphidium sp;32138.1818181818;0.0514568;23.0575172493633;56
18/05/2021;16;NF;W;phyto;chlorophyceae;NA;oocystis sp;2763883.63636364;97.6776045672727;23.0575172493633;56
18/05/2021;16;NF;W;phyto;chlorophyceae;NA;tetraspora sp;17854.5454545455;0.0491;23.0575172493633;56
18/05/2021;16;NF;W;phyto;cryptophyceae;NA;cryptomonas sp;199970.909090909;12.1682405309091;23.0575172493633;56
18/05/2021;16;NF;W;phyto;cyanophyceae;NA;limnothrix sp (col);28567.2727272727;0.0967716363636364;23.0575172493633;56
18/05/2021;16;NF;W;phyto;cyanophyceae;NA;microcystis sp (col);360661.818181818;5.19353018181818;23.0575172493633;56
18/05/2021;16;NF;W;phyto;cyanophyceae;NA;oscillatoria sp (col);146407.272727273;2.15050858181818;23.0575172493633;56
18/05/2021;16;NF;W;phyto;cyanophyceae;NA;planktolyngbia sp;21425.4545454545;0.492392654545455;23.0575172493633;56
18/05/2021;16;NF;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);14283.6363636364;0.0247106909090909;23.0575172493633;56
18/05/2021;16;NF;W;phyto;cyanophyceae;NA;synechococcus sp;30851166.6666667;391.809816666667;23.0575172493633;56
18/05/2021;16;NF;W;phyto;cyst;NA;cyst;21425.4545454545;41.5390177963636;23.0575172493633;56
18/05/2021;16;NF;W;phyto;dinophyceae;NA;peridinium sp;92843.6363636364;23.0718114690909;23.0575172493633;56
18/05/2021;16;NF;W;phyto;euglenophyceae;NA;euglena sp;7141.81818181818;1.34534714181818;23.0575172493633;56
18/05/2021;16;NF;W;phyto;zygnematophyceae;NA;actinotaenium subglobosum;24996.3636363636;0.673473454545454;23.0575172493633;56
18/05/2021;16;NF;W;phyto;zygnematophyceae;NA;chlamydomonas sp;7141.81818181818;0.471002909090909;23.0575172493633;56
18/05/2021;16;NF;W;phyto;zygnematophyceae;NA;cosmarium sp;257105.454545455;10.40401504;23.0575172493633;56
18/05/2021;16;NF;W;phyto;zygnematophyceae;NA;spiral desmid;3570.90909090909;7.91540207272727;23.0575172493633;56
18/05/2021;17;LB;NW;phyto;bacillariophyceae;NA;achnanthes sp;14283.6363636364;0.176795709090909;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;bacillariophyceae;NA;fragilaria sp;3570.90909090909;0.0328523636363636;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;bacillariophyceae;NA;nitzschia sp;10712.7272727273;18.5780687709091;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;chlorophyceae;NA;chlorella sp;635621.818181818;1.74796;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;chlorophyceae;NA;filamentous algae (col);614196.363636364;11.3012130909091;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;chlorophyceae;NA;monoraphidium sp;3570.90909090909;0.00367803636363636;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;chlorophyceae;NA;oocystis sp;2942429.09090909;65.7351478472727;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;chromophyceae;NA;brown algae;3570.90909090909;0.363925629090909;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;chrysophyceae;NA;mallomonas sp;117840;38.0499360872727;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;cryptophyceae;NA;cryptomonas sp;96414.5454545455;9.26438797090909;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;cyanophyceae;NA;limnothrix sp (col);67847.2727272727;0.162833454545455;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;cyanophyceae;NA;microcystis sp (col);5695600;82.01664;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;cyanophyceae;NA;oscillatoria sp (col);203541.818181818;2.43525287272727;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;cyanophyceae;NA;planktolyngbia sp;3570.90909090909;0.295671272727273;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;cyanophyceae;NA;synechococcus sp;98691000;1613.24269333333;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;cyst;NA;cyst;7141.81818181818;5.76216888727273;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;dinophyceae;NA;peridinium sp;289243.636363636;70.1545085090909;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;euglenophyceae;NA;euglena sp;14283.6363636364;1.97046334545455;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;zygnematophyceae;NA;actinotaenium subglobosum;10712.7272727273;0.296385454545455;19.4109708265802;56
18/05/2021;17;LB;NW;phyto;zygnematophyceae;NA;cosmarium sp;235680;40.2762372145455;19.4109708265802;56
18/05/2021;18;NF;NW;phyto;bacillariophyceae;NA;achnanthes sp;46421.8181818182;0.764174545454545;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;bacillariophyceae;NA;fragilaria sp;10712.7272727273;0.106091709090909;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;bacillariophyceae;NA;gomphonema sp;3570.90909090909;0.334594181818182;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;chlorophyceae;NA;chlorella sp;43126166.6666667;118.596958333333;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;chlorophyceae;NA;filamentous algae (col);124981.818181818;2.29966545454545;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;chlorophyceae;NA;oocystis sp;528494.545454545;12.4599123854545;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;chlorophyceae;NA;tetraspora sp;10712.7272727273;0.02946;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;chromophyceae;NA;brown algae;3570.90909090909;0.0607054545454545;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;chrysophyceae;NA;mallomonas sp;7141.81818181818;4.81191784;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;cryptophyceae;NA;cryptomonas sp;74989.0909090909;6.65041466909091;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;cyanophyceae;NA;chroococcus sp;399941.818181818;8.95619709090909;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;cyanophyceae;NA;microcystis sp (col);4267236.36363636;61.4482036363636;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;cyanophyceae;NA;planktolyngbia sp;3570.90909090909;0.108555636363636;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;cyanophyceae;NA;synechococcus sp;31505833.3333333;400.124083333333;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;cyst;NA;cyst;3570.90909090909;8.97011649454545;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;dinophyceae;NA;peridinium sp;10712.7272727273;3.59010272727273;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;euglenophyceae;NA;euglena sp;10712.7272727273;0.892898676363636;19.4054109747627;56
18/05/2021;18;NF;NW;phyto;zygnematophyceae;NA;cosmarium sp;17854.5454545455;0.610982545454545;19.4054109747627;56
18/05/2021;19;NF;W;phyto;bacillariophyceae;NA;achnanthes sp;24996.3636363636;0.419938909090909;22.8614892336189;56
18/05/2021;19;NF;W;phyto;chlorophyceae;NA;chlorella sp;253534.545454545;0.69722;22.8614892336189;56
18/05/2021;19;NF;W;phyto;chlorophyceae;NA;filamentous algae (col);17854.5454545455;0.328523636363636;22.8614892336189;56
18/05/2021;19;NF;W;phyto;chlorophyceae;NA;monoraphidium sp;78560;0.0784457309090909;22.8614892336189;56
18/05/2021;19;NF;W;phyto;chlorophyceae;NA;oocystis sp;353520;17.7234145309091;22.8614892336189;56
18/05/2021;19;NF;W;phyto;chromophyceae;NA;brown algae;7141.81818181818;0.292457454545455;22.8614892336189;56
18/05/2021;19;NF;W;phyto;chrysophyceae;NA;mallomonas sp;7141.81818181818;3.07315650181818;22.8614892336189;56
18/05/2021;19;NF;W;phyto;cryptophyceae;NA;cryptomonas sp;317810.909090909;28.4847240218182;22.8614892336189;56
18/05/2021;19;NF;W;phyto;cyanophyceae;NA;limnothrix sp (col);378516.363636364;0.952254327272727;22.8614892336189;56
18/05/2021;19;NF;W;phyto;cyanophyceae;NA;microcystis sp (col);13048101.8181818;187.892666181818;22.8614892336189;56
18/05/2021;19;NF;W;phyto;cyanophyceae;NA;planktolyngbia sp;3570.90909090909;0.143907636363636;22.8614892336189;56
18/05/2021;19;NF;W;phyto;cyanophyceae;NA;pseudoanabaena sp (col);717752.727272727;1.24417614545455;22.8614892336189;56
18/05/2021;19;NF;W;phyto;cyanophyceae;NA;synechococcus sp;42226000;536.2702;22.8614892336189;56
18/05/2021;19;NF;W;phyto;cyst;NA;cyst;3570.90909090909;2.84317567272727;22.8614892336189;56
18/05/2021;19;NF;W;phyto;dinophyceae;NA;peridinium sp;42850.9090909091;6.12556959272727;22.8614892336189;56
18/05/2021;19;NF;W;phyto;euglenophyceae;NA;euglena sp;21425.4545454545;3.97466106909091;22.8614892336189;56
18/05/2021;19;NF;W;phyto;zygnematophyceae;NA;cosmarium sp;42850.9090909091;6.79062641454545;22.8614892336189;56
18/05/2021;2;SB;W;phyto;bacillariophyceae;NA;achnanthes sp;46421.8181818182;0.719181090909091;22.6420639036814;56
18/05/2021;2;SB;W;phyto;bacillariophyceae;NA;fragilaria sp;17854.5454545455;0.203184727272727;22.6420639036814;56
18/05/2021;2;SB;W;phyto;chlorophyceae;NA;chlorella sp;5106400;14.0426;22.6420639036814;56
18/05/2021;2;SB;W;phyto;chlorophyceae;NA;filamentous algae (col);460647.272727273;8.47590981818182;22.6420639036814;56
18/05/2021;2;SB;W;phyto;chlorophyceae;NA;oocystis sp;753461.818181818;14.4516726327273;22.6420639036814;56
18/05/2021;2;SB;W;phyto;chlorophyceae;NA;tetraspora sp;110698.181818182;0.30442;22.6420639036814;56
18/05/2021;2;SB;W;phyto;chromophyceae;NA;brown algae;3570.90909090909;0.0532065454545455;22.6420639036814;56
18/05/2021;2;SB;W;phyto;chrysophyceae;NA;mallomonas sp;21425.4545454545;2.76679749818182;22.6420639036814;56
18/05/2021;2;SB;W;phyto;cryptophyceae;NA;cryptomonas sp;203541.818181818;22.1616653018182;22.6420639036814;56
18/05/2021;2;SB;W;phyto;cyanophyceae;NA;chroococcus sp;21425.4545454545;0.272103272727273;22.6420639036814;56
18/05/2021;2;SB;W;phyto;cyanophyceae;NA;microcystis sp (col);21329040;307.138176;22.6420639036814;56
18/05/2021;2;SB;W;phyto;cyanophyceae;NA;oscillatoria sp (col);71418.1818181818;0.674901818181818;22.6420639036814;56
18/05/2021;2;SB;W;phyto;cyanophyceae;NA;planktolyngbia sp;39280;2.09041018181818;22.6420639036814;56
18/05/2021;2;SB;W;phyto;cyanophyceae;NA;synechococcus sp;38052500;483.26675;22.6420639036814;56
18/05/2021;2;SB;W;phyto;cyst;NA;cyst;24996.3636363636;14.2740020509091;22.6420639036814;56
18/05/2021;2;SB;W;phyto;dinophyceae;NA;peridinium sp;553490.909090909;112.417478130909;22.6420639036814;56
18/05/2021;2;SB;W;phyto;euglenophyceae;NA;euglena sp;14283.6363636364;2.12903670545455;22.6420639036814;56
18/05/2021;2;SB;W;phyto;zygnematophyceae;NA;actinotaenium subglobosum;17854.5454545455;0.269960727272727;22.6420639036814;56
18/05/2021;2;SB;W;phyto;zygnematophyceae;NA;cosmarium sp;374945.454545455;64.6611076654545;22.6420639036814;56
18/05/2021;20;LB;NW;phyto;bacillariophyceae;NA;achnanthes sp;21425.4545454545;0.339236363636364;19.4052993748553;56
18/05/2021;20;LB;NW;phyto;bacillariophyceae;NA;nitzschia sp;200;0.3919872;19.4052993748553;56
18/05/2021;20;LB;NW;phyto;chlorophyceae;NA;chlorella sp;1071272.72727273;2.946;19.4052993748553;56
18/05/2021;20;LB;NW;phyto;chlorophyceae;NA;filamentous algae;7141.81818181818;1.00233275636364;19.4052993748553;56
18/05/2021;20;LB;NW;phyto;chlorophyceae;NA;oocystis sp;246392.727272727;14.02712368;19.4052993748553;56
18/05/2021;20;LB;NW;phyto;chromophyceae;NA;brown algae;10712.7272727273;0.636753796363636;19.4052993748553;56
18/05/2021;20;LB;NW;phyto;chrysophyceae;NA;mallomonas sp;146407.272727273;133.070062967273;19.4052993748553;56
