date;date_c;mesocosm_ID;fish;warming;binMid;binMin;binMax;biomass.L;binWidth;biomass.L.n;log10binMid;log10Biom;log10BiomNorm;tmean15;log10binMid.scaled
18/05/2021;56;9;LB;NW;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;364.681063836364;4.60175801547362e-05;7924820.52750507;-4.63362918633829;2.5619132130399;6.8989894355842;19.2671472563093;-4.57565593409251
18/05/2021;56;9;LB;NW;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;140.364569650909;0.00892794989968049;15721.9262236152;-2.34580121929203;2.14725749848516;4.1965057539832;19.2671472563093;-2.28782796704626
18/05/2021;56;9;LB;NW;0.87503766624533;0.00897420589841433;1.74110112659224;2026.38245142442;1.73212692069383;1169.88104463657;-0.0579732522457746;3.30672141578637;3.06814170423816;19.2671472563093;0
18/05/2021;56;9;LB;NW;169.767563142226;1.74110112659224;337.794025157861;3155.09863683093;336.052924031269;9.38869568216391;2.22985471480048;3.49901294100068;0.972605262406215;19.2671472563093;2.28782796704625
18/05/2021;56;9;LB;NW;32936.8970125789;337.794025157861;65536;1553.73858499268;65198.2059748421;0.0238310021228532;4.51768268184674;3.19137795098653;-1.62285769465419;19.2671472563093;4.57565593409251
18/05/2021;56;10;SB;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;2614.61611901818;4.60175801547362e-05;56817766.3889847;-4.63362918633829;3.41740793426244;7.75448415680674;22.4353584163001;-4.57565593409251
18/05/2021;56;10;SB;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;160.080319345455;0.00892794989968049;17930.2439131276;-2.34580121929203;2.20433794200641;4.25358619750445;22.4353584163001;-2.28782796704626
18/05/2021;56;10;SB;W;0.87503766624533;0.00897420589841433;1.74110112659224;977.8337179483;1.73212692069383;564.527752710301;-0.0579732522457746;2.99026500865538;2.75168529710717;22.4353584163001;0
18/05/2021;56;10;SB;W;169.767563142226;1.74110112659224;337.794025157861;1931.152023589;336.052924031269;5.74657110678588;2.22985471480048;3.28581646352928;0.759408784934813;22.4353584163001;2.28782796704625
18/05/2021;56;10;SB;W;32936.8970125789;337.794025157861;65536;1055.39906380318;65198.2059748421;0.0161875476176511;4.51768268184674;3.02341670459827;-1.79081894104246;22.4353584163001;4.57565593409251
18/05/2021;56;11;LB;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;1150.18524444242;4.60175801547362e-05;24994474.7328059;-4.63362918633829;3.06076779179732;7.39784401434162;23.009626765455;-4.57565593409251
18/05/2021;56;11;LB;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;141.863890189091;0.00892794989968049;15889.8618140955;-2.34580121929203;2.15187186489141;4.20112012038946;23.009626765455;-2.28782796704626
18/05/2021;56;11;LB;W;0.87503766624533;0.00897420589841433;1.74110112659224;1173.62325688535;1.73212692069383;677.561928553848;-0.0579732522457746;3.06952870703572;2.83094899548751;23.009626765455;0
18/05/2021;56;11;LB;W;169.767563142226;1.74110112659224;337.794025157861;1549.19596437138;336.052924031269;4.60997614836178;2.22985471480048;3.19010635698593;0.663698678391457;23.009626765455;2.28782796704625
18/05/2021;56;11;LB;W;32936.8970125789;337.794025157861;65536;251.830974001215;65198.2059748421;0.00386254453225889;4.51768268184674;2.40110914519409;-2.41312650044664;23.009626765455;4.57565593409251
18/05/2021;56;12;SB;NW;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;504.236278139394;4.60175801547362e-05;10957470.5241752;-4.63362918633829;2.70263408852203;7.03971031106633;19.2585137763371;-4.57565593409251
18/05/2021;56;12;SB;NW;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;96.7970612363636;0.00892794989968049;10842.0255852721;-2.34580121929203;1.98586217230628;4.03511042780432;19.2585137763371;-2.28782796704626
18/05/2021;56;12;SB;NW;0.87503766624533;0.00897420589841433;1.74110112659224;3854.12831341557;1.73212692069383;2225.08424028867;-0.0579732522457746;3.58592616929211;3.3473464577439;19.2585137763371;0
18/05/2021;56;12;SB;NW;169.767563142226;1.74110112659224;337.794025157861;3157.8960592858;336.052924031269;9.39702003304685;2.22985471480048;3.49939783130194;0.972990152707475;19.2585137763371;2.28782796704625
18/05/2021;56;12;SB;NW;32936.8970125789;337.794025157861;65536;1571.80094695112;65198.2059748421;0.0241080398371334;4.51768268184674;3.19639754608356;-1.61783809955717;19.2585137763371;4.57565593409251
18/05/2021;56;13;LB;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;911.111315557576;4.60175801547362e-05;19799200.9248188;-4.63362918633829;2.95957144039679;7.29664766294109;22.9475554526511;-4.57565593409251
18/05/2021;56;13;LB;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;155.318965578182;0.00892794989968049;17396.9351669122;-2.34580121929203;2.19122448948936;4.24047274498741;22.9475554526511;-2.28782796704626
